name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"BM_pushBlocks/8/2/1048576/manual_time",1,54.8453,60.2207,ms,,,,,
"BM_pushBlocks/8/2/1048576/manual_time",1,56.8331,61.9039,ms,,,,,
"BM_pushBlocks/8/2/1048576/manual_time_mean",5,278.17,282.687,ms,,,,,
"BM_pushBlocks/8/2/1048576/manual_time_median",5,269.488,274.405,ms,,,,,
"BM_pushBlocks/8/2/1048576/manual_time_stddev",5,277.467,276.387,ms,,,,,
"BM_pushBlocks/1024/2/1048576/manual_time",177,4.02061,4.05803,ms,,,,,
"BM_pushBlocks/1024/2/1048576/manual_time",177,4.03688,4.07434,ms,,,,,
"BM_pushBlocks/1024/2/1048576/manual_time",177,4.0345,4.07157,ms,,,,,
"BM_pushBlocks/1024/2/1048576/manual_time",177,3.94473,3.9816,ms,,,,,
"BM_pushBlocks/1024/2/1048576/manual_time",177,3.95812,3.99614,ms,,,,,
"BM_pushBlocks/1024/2/1048576/manual_time_mean",5,3.99897,4.03634,ms,,,,,
"BM_pushBlocks/1024/2/1048576/manual_time_median",5,4.02061,4.05803,ms,,,,,
