code,numberOfNodes,benchmark,bytesPerBlock,replicationLevel,bytesPerRank,iterations,real_time,cpu_time,time_unit
var-pe-32,32,submitBlocks,8,3,33554432,1,1748.99,2233.93,ms
var-pe-32,32,submitBlocks,8,3,33554432,1,1754.24,2304.73,ms
var-pe-32,32,submitBlocks,16,3,33554432,1,1520.37,1789.64,ms
var-pe-32,32,submitBlocks,16,3,33554432,1,1510.1,1805.96,ms
var-pe-32,32,submitBlocks,16,3,33554432,1,1495.19,1760.94,ms
var-pe-32,32,submitBlocks,16,3,33554432,1,1510.04,1750.42,ms
var-pe-32,32,submitBlocks,16,3,33554432,1,1488.14,1766.85,ms
var-pe-32,32,submitBlocks,32,3,33554432,1,1332.05,1528.53,ms
var-pe-32,32,submitBlocks,32,3,33554432,1,1255.29,1459.38,ms
var-pe-32,32,submitBlocks,32,3,33554432,1,1222.43,1429.25,ms
var-pe-32,32,submitBlocks,32,3,33554432,1,1224.5,1427.87,ms
var-pe-32,32,submitBlocks,32,3,33554432,1,1231.22,1438.99,ms
var-pe-32,32,submitBlocks,64,3,33554432,1,1201.4,1369.13,ms
var-pe-32,32,submitBlocks,64,3,33554432,1,1089.86,1260.31,ms
var-pe-32,32,submitBlocks,64,3,33554432,1,1102.84,1271.99,ms
var-pe-32,32,submitBlocks,64,3,33554432,1,1078.46,1250.51,ms
var-pe-32,32,submitBlocks,64,3,33554432,1,1084.62,1257.51,ms
var-pe-32,32,submitBlocks,128,3,33554432,1,1082.72,1223.71,ms
var-pe-32,32,submitBlocks,128,3,33554432,1,1078.39,1218.33,ms
var-pe-32,32,submitBlocks,128,3,33554432,1,1070.74,1214.03,ms
var-pe-32,32,submitBlocks,128,3,33554432,1,1072.78,1214.16,ms
var-pe-32,32,submitBlocks,128,3,33554432,1,1069.52,1210.29,ms
var-pe-32,32,submitBlocks,256,3,33554432,1,1077.09,1208.91,ms
var-pe-32,32,submitBlocks,256,3,33554432,1,1069.83,1201.59,ms
var-pe-32,32,submitBlocks,256,3,33554432,1,1055.41,1187.37,ms
var-pe-32,32,submitBlocks,256,3,33554432,1,1065.2,1197.27,ms
var-pe-32,32,submitBlocks,256,3,33554432,1,1073.28,1205.77,ms
var-pe-32,32,submitBlocks,512,3,33554432,1,1056.43,1182.79,ms
var-pe-32,32,submitBlocks,512,3,33554432,1,1063.65,1192.01,ms
var-pe-32,32,submitBlocks,512,3,33554432,1,1065.62,1195.12,ms
var-pe-32,32,submitBlocks,512,3,33554432,1,1060.09,1187.14,ms
var-pe-32,32,submitBlocks,512,3,33554432,1,1061.14,1190.19,ms
var-pe-32,32,submitBlocks,1024,3,33554432,1,1058.9,1188.97,ms
var-pe-32,32,submitBlocks,1024,3,33554432,1,1062.42,1190.56,ms
var-pe-32,32,submitBlocks,1024,3,33554432,1,1060.24,1189.34,ms
var-pe-32,32,submitBlocks,1024,3,33554432,1,1054.51,1181.42,ms
var-pe-32,32,submitBlocks,1024,3,33554432,1,1064.13,1192.1,ms
var-pe-32,32,submitBlocks,1048576,3,33554432,1,1054.51,1170.51,ms
var-pe-32,32,submitBlocks,1048576,3,33554432,1,1053.46,1171.03,ms
var-pe-32,32,submitBlocks,1048576,3,33554432,1,1044.67,1163.08,ms
var-pe-32,32,submitBlocks,1048576,3,33554432,1,1039.67,1156.04,ms
var-pe-32,32,submitBlocks,1048576,3,33554432,1,1062.61,1180.79,ms
var-pe-32,32,submitBlocks,8,4,33554432,1,1967.96,2460.89,ms
var-pe-32,32,submitBlocks,8,4,33554432,1,2386.94,2928.71,ms
var-pe-32,32,submitBlocks,8,4,33554432,1,2419.25,2891.86,ms
var-pe-32,32,submitBlocks,8,4,33554432,1,2399.69,2891.04,ms
var-pe-32,32,submitBlocks,8,4,33554432,1,2399.91,2978.1,ms
var-pe-32,32,submitBlocks,16,4,33554432,1,2113.36,2388.88,ms
var-pe-32,32,submitBlocks,16,4,33554432,1,1977.57,2279.47,ms
var-pe-32,32,submitBlocks,16,4,33554432,1,1968.44,2221.36,ms
var-pe-32,32,submitBlocks,16,4,33554432,1,1969.11,2256.25,ms
var-pe-32,32,submitBlocks,16,4,33554432,1,1947.6,2210.69,ms
var-pe-32,32,submitBlocks,32,4,33554432,1,1808.69,2010.74,ms
var-pe-32,32,submitBlocks,32,4,33554432,1,1842.07,2051.24,ms
var-pe-32,32,submitBlocks,32,4,33554432,1,1800.46,2015.7,ms
var-pe-32,32,submitBlocks,32,4,33554432,1,1770.03,1984.13,ms
var-pe-32,32,submitBlocks,32,4,33554432,1,1785.98,2001.7,ms
var-pe-32,32,submitBlocks,64,4,33554432,1,1758.19,1939.26,ms
var-pe-32,32,submitBlocks,64,4,33554432,1,1730.76,1906.88,ms
var-pe-32,32,submitBlocks,64,4,33554432,1,1709.22,1876.97,ms
var-pe-32,32,submitBlocks,64,4,33554432,1,1697.84,1880.57,ms
var-pe-32,32,submitBlocks,64,4,33554432,1,1713.1,1890.88,ms
var-pe-32,32,submitBlocks,128,4,33554432,1,1735.76,1878.54,ms
var-pe-32,32,submitBlocks,128,4,33554432,1,1649.49,1800.22,ms
var-pe-32,32,submitBlocks,128,4,33554432,1,1658.97,1807.54,ms
var-pe-32,32,submitBlocks,128,4,33554432,1,1631.26,1779.28,ms
var-pe-32,32,submitBlocks,128,4,33554432,1,1637.47,1787.35,ms
var-pe-32,32,submitBlocks,256,4,33554432,1,1630.26,1767.75,ms
var-pe-32,32,submitBlocks,256,4,33554432,1,1660.07,1798.5,ms
var-pe-32,32,submitBlocks,256,4,33554432,1,1649.19,1788.33,ms
var-pe-32,32,submitBlocks,256,4,33554432,1,1642.52,1781.39,ms
var-pe-32,32,submitBlocks,256,4,33554432,1,1651.2,1791.98,ms
var-pe-32,32,submitBlocks,512,4,33554432,1,1653.4,1784.61,ms
var-pe-32,32,submitBlocks,512,4,33554432,1,1632.08,1760.94,ms
var-pe-32,32,submitBlocks,512,4,33554432,1,1640.5,1774.62,ms
var-pe-32,32,submitBlocks,512,4,33554432,1,1629.51,1763.44,ms
var-pe-32,32,submitBlocks,512,4,33554432,1,1642.22,1773.78,ms
var-pe-32,32,submitBlocks,1024,4,33554432,1,1638.31,1766.35,ms
var-pe-32,32,submitBlocks,1024,4,33554432,1,1630.11,1761.55,ms
var-pe-32,32,submitBlocks,1024,4,33554432,1,1620.84,1753.18,ms
var-pe-32,32,submitBlocks,1024,4,33554432,1,1612.34,1745.89,ms
var-pe-32,32,submitBlocks,1024,4,33554432,1,1620.04,1753.57,ms
var-pe-32,32,submitBlocks,1048576,4,33554432,1,1608.02,1727.67,ms
var-pe-32,32,submitBlocks,1048576,4,33554432,1,1633.13,1760.64,ms
var-pe-32,32,submitBlocks,1048576,4,33554432,1,1622.24,1742.47,ms
var-pe-32,32,submitBlocks,1048576,4,33554432,1,1614.06,1740.74,ms
var-pe-32,32,submitBlocks,1048576,4,33554432,1,1649.22,1772.08,ms
var-pe-32,32,submitBlocks,8,1,67108864,1,1775.44,2795.44,ms
var-pe-32,32,submitBlocks,8,1,67108864,1,1284.02,2272.18,ms
var-pe-32,32,submitBlocks,8,1,67108864,1,1250.98,2111.66,ms
var-pe-32,32,submitBlocks,8,1,67108864,1,1300.74,2146.26,ms
var-pe-32,32,submitBlocks,8,1,67108864,1,1299.08,2259.08,ms
var-pe-32,32,submitBlocks,16,1,67108864,1,916.879,1424.49,ms
var-pe-32,32,submitBlocks,16,1,67108864,1,934.256,1405.8,ms
var-pe-32,32,submitBlocks,16,1,67108864,1,943.083,1420.75,ms
var-pe-32,32,submitBlocks,16,1,67108864,1,951.889,1400.07,ms
var-pe-32,32,submitBlocks,16,1,67108864,1,947.485,1477.55,ms
var-pe-32,32,submitBlocks,32,1,67108864,1,699.234,1053.82,ms
var-pe-32,32,submitBlocks,32,1,67108864,1,678.769,1052.95,ms
var-pe-32,32,submitBlocks,32,1,67108864,1,684.695,1062.59,ms
var-pe-32,32,submitBlocks,32,1,67108864,1,679.43,1053.42,ms
var-pe-32,32,submitBlocks,32,1,67108864,1,689.08,1088.58,ms
var-pe-32,32,submitBlocks,64,1,67108864,1,632.868,943.498,ms
var-pe-32,32,submitBlocks,64,1,67108864,1,440.086,740.575,ms
var-pe-32,32,submitBlocks,64,1,67108864,1,438.575,747.414,ms
var-pe-32,32,submitBlocks,64,1,67108864,1,438.217,752.362,ms
var-pe-32,32,submitBlocks,64,1,67108864,1,457.289,758.582,ms
var-pe-32,32,submitBlocks,128,1,67108864,2,391.113,648.031,ms
var-pe-32,32,submitBlocks,128,1,67108864,2,386.384,640.769,ms
var-pe-32,32,submitBlocks,128,1,67108864,2,386.673,639.457,ms
var-pe-32,32,submitBlocks,128,1,67108864,2,388.154,645.915,ms
var-pe-32,32,submitBlocks,128,1,67108864,2,387.753,646.22,ms
var-pe-32,32,submitBlocks,256,1,67108864,2,400.408,635.324,ms
var-pe-32,32,submitBlocks,256,1,67108864,2,394.338,633.305,ms
var-pe-32,32,submitBlocks,256,1,67108864,2,389.401,629.992,ms
var-pe-32,32,submitBlocks,256,1,67108864,2,386.919,626.915,ms
var-pe-32,32,submitBlocks,256,1,67108864,2,387.806,623.349,ms
var-pe-32,32,submitBlocks,512,1,67108864,2,384.246,606.004,ms
var-pe-32,32,submitBlocks,512,1,67108864,2,383.403,605.027,ms
var-pe-32,32,submitBlocks,512,1,67108864,2,531.214,753.67,ms
var-pe-32,32,submitBlocks,512,1,67108864,2,478.423,699.885,ms
var-pe-32,32,submitBlocks,512,1,67108864,2,478.655,704.211,ms
var-pe-32,32,submitBlocks,1024,1,67108864,2,472.992,693.547,ms
var-pe-32,32,submitBlocks,1024,1,67108864,2,473.003,699.537,ms
var-pe-32,32,submitBlocks,1024,1,67108864,2,472.944,693.593,ms
var-pe-32,32,submitBlocks,1024,1,67108864,2,473.173,698.306,ms
var-pe-32,32,submitBlocks,1024,1,67108864,2,479.481,706.337,ms
var-pe-32,32,submitBlocks,1048576,1,67108864,2,464.457,669.693,ms
var-pe-32,32,submitBlocks,1048576,1,67108864,2,465.145,667.527,ms
var-pe-32,32,submitBlocks,1048576,1,67108864,2,467.202,672.56,ms
var-pe-32,32,submitBlocks,1048576,1,67108864,2,465.022,666.624,ms
var-pe-32,32,submitBlocks,1048576,1,67108864,2,467.203,677.872,ms
var-pe-32,32,submitBlocks,8,2,67108864,1,1749.41,2674.68,ms
var-pe-32,32,submitBlocks,8,2,67108864,1,2390.62,3397.21,ms
var-pe-32,32,submitBlocks,8,2,67108864,1,2330.21,3260.05,ms
var-pe-32,32,submitBlocks,8,2,67108864,1,2306.2,3265.29,ms
var-pe-32,32,submitBlocks,8,2,67108864,1,2312.27,3381.86,ms
var-pe-32,32,submitBlocks,16,2,67108864,1,1862.34,2389.47,ms
var-pe-32,32,submitBlocks,16,2,67108864,1,1860.58,2461.84,ms
var-pe-32,32,submitBlocks,16,2,67108864,1,1856.31,2383.77,ms
var-pe-32,32,submitBlocks,16,2,67108864,1,1854.32,2398.76,ms
var-pe-32,32,submitBlocks,16,2,67108864,1,1852.41,2448.93,ms
var-pe-32,32,submitBlocks,32,2,67108864,1,1705.88,2083.77,ms
var-pe-32,32,submitBlocks,32,2,67108864,1,1636.13,2032.68,ms
var-pe-32,32,submitBlocks,32,2,67108864,1,1615.01,2018.83,ms
var-pe-32,32,submitBlocks,32,2,67108864,1,1625.27,2005.48,ms
var-pe-32,32,submitBlocks,32,2,67108864,1,1616,2030.74,ms
var-pe-32,32,submitBlocks,64,2,67108864,1,1538.02,1869.9,ms
var-pe-32,32,submitBlocks,64,2,67108864,1,1454.91,1780.41,ms
var-pe-32,32,submitBlocks,64,2,67108864,1,1482.7,1808.72,ms
var-pe-32,32,submitBlocks,64,2,67108864,1,1471.85,1796.53,ms
var-pe-32,32,submitBlocks,64,2,67108864,1,1485.38,1809.85,ms
var-pe-32,32,submitBlocks,128,2,67108864,1,1475.75,1743.4,ms
var-pe-32,32,submitBlocks,128,2,67108864,1,1484.51,1738.94,ms
var-pe-32,32,submitBlocks,128,2,67108864,1,1517.48,1794.8,ms
var-pe-32,32,submitBlocks,128,2,67108864,1,1491.18,1758.26,ms
var-pe-32,32,submitBlocks,128,2,67108864,1,1506.89,1770.37,ms
var-pe-32,32,submitBlocks,256,2,67108864,1,1501.3,1750.22,ms
var-pe-32,32,submitBlocks,256,2,67108864,1,1486.83,1737.76,ms
var-pe-32,32,submitBlocks,256,2,67108864,1,1464.24,1713.76,ms
var-pe-32,32,submitBlocks,256,2,67108864,1,1464.18,1711.72,ms
var-pe-32,32,submitBlocks,256,2,67108864,1,1461.98,1712.19,ms
var-pe-32,32,submitBlocks,512,2,67108864,1,1444.01,1679.32,ms
var-pe-32,32,submitBlocks,512,2,67108864,1,1506.24,1746.52,ms
var-pe-32,32,submitBlocks,512,2,67108864,1,1515.41,1750.83,ms
var-pe-32,32,submitBlocks,512,2,67108864,1,1506.45,1744.09,ms
var-pe-32,32,submitBlocks,512,2,67108864,1,1511.22,1747.43,ms
var-pe-32,32,submitBlocks,1024,2,67108864,1,1490.75,1728.93,ms
var-pe-32,32,submitBlocks,1024,2,67108864,1,1511.7,1750.34,ms
var-pe-32,32,submitBlocks,1024,2,67108864,1,1481.94,1720.47,ms
var-pe-32,32,submitBlocks,1024,2,67108864,1,1468.4,1708.59,ms
var-pe-32,32,submitBlocks,1024,2,67108864,1,1489.59,1728.54,ms
var-pe-32,32,submitBlocks,1048576,2,67108864,1,1467.67,1676.67,ms
var-pe-32,32,submitBlocks,1048576,2,67108864,1,1448.89,1678.62,ms
var-pe-32,32,submitBlocks,1048576,2,67108864,1,1432.56,1661.56,ms
var-pe-32,32,submitBlocks,1048576,2,67108864,1,1436.16,1657.15,ms
var-pe-32,32,submitBlocks,1048576,2,67108864,1,1440.66,1664.9,ms
var-pe-32,32,submitBlocks,8,3,67108864,1,2871.03,3819.58,ms
var-pe-32,32,submitBlocks,8,3,67108864,1,3636.31,4699.58,ms
var-pe-32,32,submitBlocks,8,3,67108864,1,3605.29,4562.43,ms
var-pe-32,32,submitBlocks,8,3,67108864,1,3594.22,4541.9,ms
var-pe-32,32,submitBlocks,8,3,67108864,1,3573.38,4672.67,ms
var-pe-32,32,submitBlocks,16,3,67108864,1,3081.55,3601.3,ms
var-pe-32,32,submitBlocks,16,3,67108864,1,3047.21,3654.02,ms
var-pe-32,32,submitBlocks,16,3,67108864,1,3034.9,3594.22,ms
var-pe-32,32,submitBlocks,16,3,67108864,1,3015.4,3557.33,ms
var-pe-32,32,submitBlocks,16,3,67108864,1,3016.16,3624.66,ms
var-pe-32,32,submitBlocks,32,3,67108864,1,2759.5,3162.6,ms
var-pe-32,32,submitBlocks,32,3,67108864,1,2735.41,3151.68,ms
var-pe-32,32,submitBlocks,32,3,67108864,1,2747.82,3161.18,ms
var-pe-32,32,submitBlocks,32,3,67108864,1,2752.87,3162.41,ms
var-pe-32,32,submitBlocks,32,3,67108864,1,2754.03,3155.88,ms
var-pe-32,32,submitBlocks,64,3,67108864,1,2642.8,2987.02,ms
var-pe-32,32,submitBlocks,64,3,67108864,1,2502.22,2832.25,ms
var-pe-32,32,submitBlocks,64,3,67108864,1,2492.62,2846.27,ms
var-pe-32,32,submitBlocks,64,3,67108864,1,2492.13,2841.19,ms
var-pe-32,32,submitBlocks,64,3,67108864,1,2503,2848.3,ms
var-pe-32,32,submitBlocks,128,3,67108864,1,2479.56,2760.36,ms
var-pe-32,32,submitBlocks,128,3,67108864,1,2434.64,2716.08,ms
var-pe-32,32,submitBlocks,128,3,67108864,1,2447.84,2728.88,ms
var-pe-32,32,submitBlocks,128,3,67108864,1,2445.59,2727.32,ms
var-pe-32,32,submitBlocks,128,3,67108864,1,2455.53,2737.98,ms
var-pe-32,32,submitBlocks,256,3,67108864,1,2437.88,2708.3,ms
var-pe-32,32,submitBlocks,256,3,67108864,1,2436.03,2705.97,ms
var-pe-32,32,submitBlocks,256,3,67108864,1,2450.78,2720.91,ms
var-pe-32,32,submitBlocks,256,3,67108864,1,2449.43,2718.2,ms
var-pe-32,32,submitBlocks,256,3,67108864,1,2466.03,2735.37,ms
var-pe-32,32,submitBlocks,512,3,67108864,1,2461.68,2714.08,ms
var-pe-32,32,submitBlocks,512,3,67108864,1,2450.02,2702.11,ms
var-pe-32,32,submitBlocks,512,3,67108864,1,2448.69,2697.85,ms
var-pe-32,32,submitBlocks,512,3,67108864,1,2453.07,2703.6,ms
var-pe-32,32,submitBlocks,512,3,67108864,1,2438.86,2688.34,ms
var-pe-32,32,submitBlocks,1024,3,67108864,1,2459.99,2707.89,ms
var-pe-32,32,submitBlocks,1024,3,67108864,1,2450.8,2702.15,ms
var-pe-32,32,submitBlocks,1024,3,67108864,1,2417.4,2685.65,ms
var-pe-32,32,submitBlocks,1024,3,67108864,1,2426.72,2661.01,ms
var-pe-32,32,submitBlocks,1024,3,67108864,1,2447.65,2693.62,ms
var-pe-32,32,submitBlocks,1048576,3,67108864,1,2438.07,2675.03,ms
var-pe-32,32,submitBlocks,1048576,3,67108864,1,2431.4,2671.77,ms
var-pe-32,32,submitBlocks,1048576,3,67108864,1,2423.72,2666.45,ms
var-pe-32,32,submitBlocks,1048576,3,67108864,1,2431.04,2668.25,ms
var-pe-32,32,submitBlocks,1048576,3,67108864,1,2439.25,2680.23,ms
var-pe-32,32,submitBlocks,8,4,67108864,1,4047.76,5027.18,ms
var-pe-32,32,submitBlocks,8,4,67108864,1,4899.46,5959.74,ms
var-pe-32,32,submitBlocks,8,4,67108864,1,4894.06,5827.45,ms
var-pe-32,32,submitBlocks,8,4,67108864,1,4852.15,5845.37,ms
var-pe-32,32,submitBlocks,8,4,67108864,1,4865.01,5959.84,ms
var-pe-32,32,submitBlocks,16,4,67108864,1,4309.4,4855.77,ms
var-pe-32,32,submitBlocks,16,4,67108864,1,4350.56,4925.88,ms
var-pe-32,32,submitBlocks,16,4,67108864,1,4220.91,4791.36,ms
var-pe-32,32,submitBlocks,16,4,67108864,1,4274.54,4866.25,ms
var-pe-32,32,submitBlocks,16,4,67108864,1,4210.74,4901.65,ms
var-pe-32,32,submitBlocks,32,4,67108864,1,3867.84,4253.86,ms
var-pe-32,32,submitBlocks,32,4,67108864,1,3792.62,4213.08,ms
var-pe-32,32,submitBlocks,32,4,67108864,1,3767.4,4189.52,ms
var-pe-32,32,submitBlocks,32,4,67108864,1,3740.47,4175.38,ms
var-pe-32,32,submitBlocks,32,4,67108864,1,3720.07,4147.5,ms
var-pe-32,32,submitBlocks,64,4,67108864,1,3682.93,4040.65,ms
var-pe-32,32,submitBlocks,64,4,67108864,1,3616.87,3971.85,ms
var-pe-32,32,submitBlocks,64,4,67108864,1,3578.03,3944.44,ms
var-pe-32,32,submitBlocks,64,4,67108864,1,3601.95,3960.12,ms
var-pe-32,32,submitBlocks,64,4,67108864,1,3563.31,3927.41,ms
var-pe-32,32,submitBlocks,128,4,67108864,1,3557.53,3850.42,ms
var-pe-32,32,submitBlocks,128,4,67108864,1,3588.15,3902.78,ms
var-pe-32,32,submitBlocks,128,4,67108864,1,3567.12,3847.14,ms
var-pe-32,32,submitBlocks,128,4,67108864,1,3566.75,3861.81,ms
var-pe-32,32,submitBlocks,128,4,67108864,1,3539.05,3835.06,ms
var-pe-32,32,submitBlocks,256,4,67108864,1,3571.64,3850.87,ms
var-pe-32,32,submitBlocks,256,4,67108864,1,3566.36,3848.75,ms
var-pe-32,32,submitBlocks,256,4,67108864,1,3541.26,3817.69,ms
var-pe-32,32,submitBlocks,256,4,67108864,1,3535.24,3819.28,ms
var-pe-32,32,submitBlocks,256,4,67108864,1,3512.87,3794.3,ms
var-pe-32,32,submitBlocks,512,4,67108864,1,3532.53,3797.16,ms
var-pe-32,32,submitBlocks,512,4,67108864,1,3527.55,3794.46,ms
var-pe-32,32,submitBlocks,512,4,67108864,1,3514.66,3782.53,ms
var-pe-32,32,submitBlocks,512,4,67108864,1,3545.84,3811.86,ms
var-pe-32,32,submitBlocks,512,4,67108864,1,3514.76,3783.23,ms
var-pe-32,32,submitBlocks,1024,4,67108864,1,3516.54,3782.27,ms
var-pe-32,32,submitBlocks,1024,4,67108864,1,3513.27,3774.95,ms
var-pe-32,32,submitBlocks,1024,4,67108864,1,3510.95,3778.01,ms
var-pe-32,32,submitBlocks,1024,4,67108864,1,3498.47,3761.98,ms
var-pe-32,32,submitBlocks,1024,4,67108864,1,3554.68,3831.75,ms
var-pe-32,32,submitBlocks,1048576,4,67108864,1,3494.41,3724.02,ms
var-pe-32,32,submitBlocks,1048576,4,67108864,1,3542.49,3789.77,ms
var-pe-32,32,submitBlocks,1048576,4,67108864,1,3522.73,3777.38,ms
var-pe-32,32,submitBlocks,1048576,4,67108864,1,3537.6,3785.58,ms
var-pe-32,32,submitBlocks,1048576,4,67108864,1,3527.31,3773.71,ms
var-pe-32,32,pushBlocks,8,2,1048576,1,1104.7,1106.87,ms
var-pe-32,32,pushBlocks,8,2,1048576,1,403.507,407.888,ms
var-pe-32,32,pushBlocks,8,2,1048576,1,361.837,366.482,ms
var-pe-32,32,pushBlocks,8,2,1048576,1,80.5836,85.9569,ms
var-pe-32,32,pushBlocks,8,2,1048576,1,40.1846,45.94,ms
var-pe-32,32,pushBlocks,1024,2,1048576,28,18.9015,18.9026,ms
var-pe-32,32,pushBlocks,1024,2,1048576,28,18.9356,18.9367,ms
var-pe-32,32,pushBlocks,1024,2,1048576,28,19.2429,19.2449,ms
var-pe-32,32,pushBlocks,1024,2,1048576,28,19.5428,19.5431,ms
var-pe-32,32,pushBlocks,1024,2,1048576,28,18.2175,18.224,ms
var-pe-32,32,pushBlocks,1048576,2,1048576,35,19.9884,19.94,ms
var-pe-32,32,pushBlocks,1048576,2,1048576,35,19.8226,19.7682,ms
var-pe-32,32,pushBlocks,1048576,2,1048576,35,19.9555,19.9094,ms
var-pe-32,32,pushBlocks,1048576,2,1048576,35,20.089,20.0413,ms
var-pe-32,32,pushBlocks,1048576,2,1048576,35,20.3068,20.2582,ms
var-pe-32,32,pushBlocks,8,3,1048576,13,38.5202,44.5701,ms
var-pe-32,32,pushBlocks,8,3,1048576,13,39.8486,45.8926,ms
var-pe-32,32,pushBlocks,8,3,1048576,13,41.0168,46.956,ms
var-pe-32,32,pushBlocks,8,3,1048576,13,36.8393,42.7986,ms
var-pe-32,32,pushBlocks,8,3,1048576,13,40.1081,45.9892,ms
var-pe-32,32,pushBlocks,1024,3,1048576,26,26.4685,26.4413,ms
var-pe-32,32,pushBlocks,1024,3,1048576,26,28.0324,27.9963,ms
var-pe-32,32,pushBlocks,1024,3,1048576,26,26.8168,26.7928,ms
var-pe-32,32,pushBlocks,1024,3,1048576,26,31.6652,31.6165,ms
var-pe-32,32,pushBlocks,1024,3,1048576,26,27.8853,27.8577,ms
var-pe-32,32,pushBlocks,1048576,3,1048576,20,31.4045,31.2934,ms
var-pe-32,32,pushBlocks,1048576,3,1048576,20,30.7134,30.6064,ms
var-pe-32,32,pushBlocks,1048576,3,1048576,20,30.9907,30.8905,ms
var-pe-32,32,pushBlocks,1048576,3,1048576,20,31.2307,31.1337,ms
var-pe-32,32,pushBlocks,1048576,3,1048576,20,32.5329,32.4302,ms
var-pe-32,32,pushBlocks,8,4,1048576,13,45.5203,51.4293,ms
var-pe-32,32,pushBlocks,8,4,1048576,13,45.9127,51.8409,ms
var-pe-32,32,pushBlocks,8,4,1048576,13,44.5439,50.416,ms
var-pe-32,32,pushBlocks,8,4,1048576,13,47.8832,53.8005,ms
var-pe-32,32,pushBlocks,8,4,1048576,13,54.6201,60.4268,ms
var-pe-32,32,pushBlocks,1024,4,1048576,18,34.7594,34.7023,ms
var-pe-32,32,pushBlocks,1024,4,1048576,18,34.9179,34.8572,ms
var-pe-32,32,pushBlocks,1024,4,1048576,18,36.1194,36.0555,ms
var-pe-32,32,pushBlocks,1024,4,1048576,18,34.8911,34.8312,ms
var-pe-32,32,pushBlocks,1024,4,1048576,18,34.397,34.324,ms
var-pe-32,32,pushBlocks,1048576,4,1048576,17,41.9336,41.8045,ms
var-pe-32,32,pushBlocks,1048576,4,1048576,17,42.1191,41.981,ms
var-pe-32,32,pushBlocks,1048576,4,1048576,17,41.9299,41.778,ms
var-pe-32,32,pushBlocks,1048576,4,1048576,17,43.9213,43.7728,ms
var-pe-32,32,pushBlocks,1048576,4,1048576,17,52.7804,52.6171,ms
var-pe-32,32,pushBlocks,8,2,16777216,3,243.117,339.572,ms
var-pe-32,32,pushBlocks,8,2,16777216,3,239.828,336.495,ms
var-pe-32,32,pushBlocks,8,2,16777216,3,249.224,340.975,ms
var-pe-32,32,pushBlocks,8,2,16777216,3,235.817,332.748,ms
var-pe-32,32,pushBlocks,8,2,16777216,3,242.06,333.828,ms
var-pe-32,32,pushBlocks,1024,2,16777216,8,88.8299,89.7101,ms
var-pe-32,32,pushBlocks,1024,2,16777216,8,87.6692,88.6567,ms
var-pe-32,32,pushBlocks,1024,2,16777216,8,92.4652,94.1905,ms
var-pe-32,32,pushBlocks,1024,2,16777216,8,91.0664,91.6172,ms
var-pe-32,32,pushBlocks,1024,2,16777216,8,87.7012,88.8964,ms
var-pe-32,32,pushBlocks,1048576,2,16777216,8,88.7154,88.293,ms
var-pe-32,32,pushBlocks,1048576,2,16777216,8,88.6231,88.4451,ms
var-pe-32,32,pushBlocks,1048576,2,16777216,8,87.6884,87.2736,ms
var-pe-32,32,pushBlocks,1048576,2,16777216,8,87.5223,86.8173,ms
var-pe-32,32,pushBlocks,1048576,2,16777216,8,87.0665,86.9093,ms
var-pe-32,32,pushBlocks,8,3,16777216,2,267.121,354.158,ms
var-pe-32,32,pushBlocks,8,3,16777216,2,275.209,361.082,ms
var-pe-32,32,pushBlocks,8,3,16777216,2,259.05,356.778,ms
var-pe-32,32,pushBlocks,8,3,16777216,2,271.658,359.381,ms
var-pe-32,32,pushBlocks,8,3,16777216,2,258.009,348.358,ms
var-pe-32,32,pushBlocks,1024,3,16777216,5,117.484,118.077,ms
var-pe-32,32,pushBlocks,1024,3,16777216,5,117.135,117.518,ms
var-pe-32,32,pushBlocks,1024,3,16777216,5,118.8,118.491,ms
var-pe-32,32,pushBlocks,1024,3,16777216,5,115.357,115.047,ms
var-pe-32,32,pushBlocks,1024,3,16777216,5,116.123,116.282,ms
var-pe-32,32,pushBlocks,1048576,3,16777216,6,120.687,120.844,ms
var-pe-32,32,pushBlocks,1048576,3,16777216,6,122.705,123.092,ms
var-pe-32,32,pushBlocks,1048576,3,16777216,6,118.687,117.92,ms
var-pe-32,32,pushBlocks,1048576,3,16777216,6,121.097,121.267,ms
var-pe-32,32,pushBlocks,1048576,3,16777216,6,123.826,124.071,ms
var-pe-32,32,pushBlocks,8,4,16777216,2,300.953,397.523,ms
var-pe-32,32,pushBlocks,8,4,16777216,2,283.976,374.44,ms
var-pe-32,32,pushBlocks,8,4,16777216,2,276.34,364.943,ms
var-pe-32,32,pushBlocks,8,4,16777216,2,280.005,372.029,ms
var-pe-32,32,pushBlocks,8,4,16777216,2,277.895,372.755,ms
var-pe-32,32,pushBlocks,1024,4,16777216,5,137.78,136.515,ms
var-pe-32,32,pushBlocks,1024,4,16777216,5,136.47,134.794,ms
var-pe-32,32,pushBlocks,1024,4,16777216,5,137.69,136.872,ms
var-pe-32,32,pushBlocks,1024,4,16777216,5,137.656,136.235,ms
var-pe-32,32,pushBlocks,1024,4,16777216,5,137.754,136.704,ms
var-pe-32,32,pushBlocks,1048576,4,16777216,5,135.932,134.046,ms
var-pe-32,32,pushBlocks,1048576,4,16777216,5,136.266,134.367,ms
var-pe-32,32,pushBlocks,1048576,4,16777216,5,139.05,138.09,ms
var-pe-32,32,pushBlocks,1048576,4,16777216,5,137.559,137.104,ms
