idRandomization,numberOfNodes,benchmark,bytesPerBlock,replicationLevel,bytesPerRank,blocksPerPermutationRange,promilleOfRanksThatFail,iterations,real_time,cpu_time,time_unit
TRUE,128,submitBlocks,64,1,16777216,4096,10,1,337.682,405.254,ms
TRUE,128,submitBlocks,64,2,16777216,4096,10,1,751.932,822.633,ms
TRUE,128,submitBlocks,64,2,16777216,4096,10,1,759.881,826.886,ms
TRUE,128,submitBlocks,64,2,16777216,4096,10,1,717.812,783.545,ms
TRUE,128,submitBlocks,64,2,16777216,4096,10,1,710.196,764.782,ms
TRUE,128,submitBlocks,64,2,16777216,4096,10,1,614.391,664.476,ms
TRUE,128,submitBlocks,64,2,16777216,4096,10,1,716.243,756.597,ms
TRUE,128,submitBlocks,64,2,16777216,4096,10,1,718.868,785.263,ms
TRUE,128,submitBlocks,64,2,16777216,4096,10,1,705.553,760.815,ms
TRUE,128,submitBlocks,64,2,16777216,4096,10,1,696.986,747.059,ms
TRUE,128,submitBlocks,64,2,16777216,4096,10,1,710.757,760.829,ms
TRUE,128,submitBlocks,64,3,16777216,4096,10,1,1011.48,1075.36,ms
TRUE,128,submitBlocks,64,3,16777216,4096,10,1,1004.75,1060.13,ms
TRUE,128,submitBlocks,64,3,16777216,4096,10,1,1008.33,1039.71,ms
TRUE,128,submitBlocks,64,3,16777216,4096,10,1,1008.48,1041.62,ms
TRUE,128,submitBlocks,64,3,16777216,4096,10,1,1001.25,1033.24,ms
TRUE,128,submitBlocks,64,3,16777216,4096,10,1,943.502,1000.43,ms
TRUE,128,submitBlocks,64,3,16777216,4096,10,1,974.695,1031.7,ms
TRUE,128,submitBlocks,64,3,16777216,4096,10,1,990.422,1042.98,ms
TRUE,128,submitBlocks,64,3,16777216,4096,10,1,993.645,1020.29,ms
TRUE,128,submitBlocks,64,3,16777216,4096,10,1,985.923,1020.41,ms
TRUE,128,submitBlocks,64,4,16777216,4096,10,1,1053.19,1108.37,ms
TRUE,128,submitBlocks,64,4,16777216,4096,10,1,1152.2,1234.66,ms
